"","word","sentiment","n","date"
"750","tyranny","negative",2,2021-04-02
"751","ugly","negative",2,2021-04-02
"752","unbearable","negative",2,2021-04-02
"753","unity","positive",2,2021-04-02
"754","unleash","negative",2,2021-04-02
"755","unreal","positive",2,2021-04-02
"756","unthinkable","negative",2,2021-04-02
"757","unusual","negative",2,2021-04-02
"758","verifiable","positive",2,2021-04-02
"759","victory","positive",2,2021-04-02
"760","viper","negative",2,2021-04-02
"761","warp","negative",2,2021-04-02
"762","weaknesses","negative",2,2021-04-02
"763","weird","negative",2,2021-04-02
"764","whining","negative",2,2021-04-02
"765","wholeheartedly","positive",2,2021-04-02
"766","abound","positive",1,2021-04-02
"767","abrupt","negative",1,2021-04-02
"768","abused","negative",1,2021-04-02
"769","abuses","negative",1,2021-04-02
"770","abyss","negative",1,2021-04-02
"771","accomplish","positive",1,2021-04-02
"772","addicted","negative",1,2021-04-02
"773","admire","positive",1,2021-04-02
"774","adore","positive",1,2021-04-02
"775","advocates","positive",1,2021-04-02
"776","aggravation","negative",1,2021-04-02
"777","aggressive","negative",1,2021-04-02
"778","alarm","negative",1,2021-04-02
"779","allegations","negative",1,2021-04-02
"780","allergic","negative",1,2021-04-02
"781","amazed","positive",1,2021-04-02
"782","amazingly","positive",1,2021-04-02
"783","amiable","positive",1,2021-04-02
"784","anarchy","negative",1,2021-04-02
"785","anger","negative",1,2021-04-02
"786","annihilation","negative",1,2021-04-02
"787","annoy","negative",1,2021-04-02
"788","applaud","positive",1,2021-04-02
"789","arcane","negative",1,2021-04-02
"790","archaic","negative",1,2021-04-02
"791","ardor","positive",1,2021-04-02
"792","ashamed","negative",1,2021-04-02
"793","assurances","positive",1,2021-04-02
"794","astonishing","positive",1,2021-04-02
"795","atrocious","negative",1,2021-04-02
"796","auspicious","positive",1,2021-04-02
"797","authentic","positive",1,2021-04-02
"798","authoritarian","negative",1,2021-04-02
"799","avid","positive",1,2021-04-02
"800","awards","positive",1,2021-04-02
"801","awful","negative",1,2021-04-02
"802","badly","negative",1,2021-04-02
"803","balanced","positive",1,2021-04-02
"804","bankrupt","negative",1,2021-04-02
"805","baseless","negative",1,2021-04-02
"806","bashing","negative",1,2021-04-02
"807","bastards","negative",1,2021-04-02
"808","believable","positive",1,2021-04-02
"809","beneficial","positive",1,2021-04-02
"810","benevolent","positive",1,2021-04-02
"811","bias","negative",1,2021-04-02
"812","biased","negative",1,2021-04-02
"813","biting","negative",1,2021-04-02
"814","blasted","negative",1,2021-04-02
"815","bleeding","negative",1,2021-04-02
"816","bliss","positive",1,2021-04-02
"817","blockbuster","positive",1,2021-04-02
"818","bloody","negative",1,2021-04-02
"819","blunt","negative",1,2021-04-02
"820","bomb","negative",1,2021-04-02
"821","bonuses","positive",1,2021-04-02
"822","booming","positive",1,2021-04-02
"823","bothered","negative",1,2021-04-02
"824","brainless","negative",1,2021-04-02
"825","bravery","positive",1,2021-04-02
"826","bravo","positive",1,2021-04-02
"827","breach","negative",1,2021-04-02
"828","breakthroughs","positive",1,2021-04-02
"829","breathtaking","positive",1,2021-04-02
"830","brighter","positive",1,2021-04-02
"831","brightest","positive",1,2021-04-02
"832","brutality","negative",1,2021-04-02
"833","burden","negative",1,2021-04-02
"834","capable","positive",1,2021-04-02
"835","capitulate","negative",1,2021-04-02
"836","cave","negative",1,2021-04-02
"837","celebrated","positive",1,2021-04-02
"838","charm","positive",1,2021-04-02
"839","cheaply","negative",1,2021-04-02
"840","cheer","positive",1,2021-04-02
"841","cherish","positive",1,2021-04-02
"842","choke","negative",1,2021-04-02
"843","choppy","negative",1,2021-04-02
"844","clarity","positive",1,2021-04-02
"845","classy","positive",1,2021-04-02
"846","cleared","positive",1,2021-04-02
"847","clueless","negative",1,2021-04-02
"848","comfortable","positive",1,2021-04-02
"849","comfortably","positive",1,2021-04-02
"850","complain","negative",1,2021-04-02
"851","complaints","negative",1,2021-04-02
"852","compliant","positive",1,2021-04-02
"853","complicated","negative",1,2021-04-02
"854","comprehensive","positive",1,2021-04-02
"855","concern","negative",1,2021-04-02
"856","concerned","negative",1,2021-04-02
"857","confess","negative",1,2021-04-02
"858","confession","negative",1,2021-04-02
"859","confined","negative",1,2021-04-02
"860","conflict","negative",1,2021-04-02
"861","conflicting","negative",1,2021-04-02
"862","confrontation","negative",1,2021-04-02
"863","confrontational","negative",1,2021-04-02
"864","confusion","negative",1,2021-04-02
"865","congratulation","positive",1,2021-04-02
"866","contend","negative",1,2021-04-02
"867","continuity","positive",1,2021-04-02
"868","contradict","negative",1,2021-04-02
"869","conveniently","positive",1,2021-04-02
"870","convincing","positive",1,2021-04-02
"871","coolest","positive",1,2021-04-02
"872","costly","negative",1,2021-04-02
"873","courage","positive",1,2021-04-02
"874","crack","negative",1,2021-04-02
"875","cracks","negative",1,2021-04-02
"876","crashes","negative",1,2021-04-02
"877","craziness","negative",1,2021-04-02
"878","creep","negative",1,2021-04-02
"879","crept","negative",1,2021-04-02
"880","criminal","negative",1,2021-04-02
"881","cringe","negative",1,2021-04-02
"882","crippling","negative",1,2021-04-02
"883","criticized","negative",1,2021-04-02
"884","crooked","negative",1,2021-04-02
"885","cruel","negative",1,2021-04-02
"886","crushing","negative",1,2021-04-02
"887","culpable","negative",1,2021-04-02
"888","cumbersome","negative",1,2021-04-02
"889","cunt","negative",1,2021-04-02
"890","damaged","negative",1,2021-04-02
"891","danke","positive",1,2021-04-02
"892","daring","positive",1,2021-04-02
"893","debase","negative",1,2021-04-02
"894","debasement","negative",1,2021-04-02
"895","debts","negative",1,2021-04-02
"896","decay","negative",1,2021-04-02
"897","decayed","negative",1,2021-04-02
"898","deceptive","negative",1,2021-04-02
"899","declines","negative",1,2021-04-02
"900","defeating","positive",1,2021-04-02
"901","defensive","negative",1,2021-04-02
"902","defy","negative",1,2021-04-02
"903","degenerate","negative",1,2021-04-02
"904","delicate","positive",1,2021-04-02
"905","delighted","positive",1,2021-04-02
"906","delude","negative",1,2021-04-02
"907","delusional","negative",1,2021-04-02
"908","denial","negative",1,2021-04-02
"909","denied","negative",1,2021-04-02
"910","deny","negative",1,2021-04-02
"911","depressed","negative",1,2021-04-02
"912","desirable","positive",1,2021-04-02
"913","desperate","negative",1,2021-04-02
"914","desperately","negative",1,2021-04-02
"915","despise","negative",1,2021-04-02
"916","diabolic","negative",1,2021-04-02
"917","died","negative",1,2021-04-02
"918","dies","negative",1,2021-04-02
"919","dilemma","negative",1,2021-04-02
"920","din","negative",1,2021-04-02
"921","ding","negative",1,2021-04-02
"922","disable","negative",1,2021-04-02
"923","disadvantages","negative",1,2021-04-02
"924","disagree","negative",1,2021-04-02
"925","disappoint","negative",1,2021-04-02
"926","disappointed","negative",1,2021-04-02
"927","disappointing","negative",1,2021-04-02
"928","disappoints","negative",1,2021-04-02
"929","disbelief","negative",1,2021-04-02
"930","discriminate","negative",1,2021-04-02
"931","discrimination","negative",1,2021-04-02
"932","disgusting","negative",1,2021-04-02
"933","dishonest","negative",1,2021-04-02
"934","disingenuous","negative",1,2021-04-02
"935","dismissive","negative",1,2021-04-02
"936","disobedience","negative",1,2021-04-02
"937","disobey","negative",1,2021-04-02
"938","disrespect","negative",1,2021-04-02
"939","disrupt","negative",1,2021-04-02
"940","disruptive","negative",1,2021-04-02
"941","dissing","negative",1,2021-04-02
"942","distinction","positive",1,2021-04-02
"943","distort","negative",1,2021-04-02
"944","distract","negative",1,2021-04-02
"945","divine","positive",1,2021-04-02
"946","dominates","positive",1,2021-04-02
"947","doomed","negative",1,2021-04-02
"948","doubts","negative",1,2021-04-02
"949","downsides","negative",1,2021-04-02
"950","drab","negative",1,2021-04-02
"951","drag","negative",1,2021-04-02
"952","drags","negative",1,2021-04-02
"953","drastically","negative",1,2021-04-02
"954","drawbacks","negative",1,2021-04-02
"955","drunk","negative",1,2021-04-02
"956","eagerly","positive",1,2021-04-02
"957","economical","positive",1,2021-04-02
"958","elevate","positive",1,2021-04-02
"959","eminent","positive",1,2021-04-02
"960","empowerment","positive",1,2021-04-02
"961","engaging","positive",1,2021-04-02
"962","enjoyable","positive",1,2021-04-02
"963","enjoyed","positive",1,2021-04-02
"964","enthusiast","positive",1,2021-04-02
"965","enthusiastic","positive",1,2021-04-02
"966","envious","negative",1,2021-04-02
"967","envious","positive",1,2021-04-02
"968","envy","positive",1,2021-04-02
"969","erodes","negative",1,2021-04-02
"970","erroneous","negative",1,2021-04-02
"971","errors","negative",1,2021-04-02
"972","exceeding","positive",1,2021-04-02
"973","excitedly","positive",1,2021-04-02
"974","exhausted","negative",1,2021-04-02
"975","exploitation","negative",1,2021-04-02
"976","exuberance","positive",1,2021-04-02
"977","fabrication","negative",1,2021-04-02
"978","facilitate","positive",1,2021-04-02
"979","failing","negative",1,2021-04-02
"980","fame","positive",1,2021-04-02
"981","famed","positive",1,2021-04-02
"982","fancy","positive",1,2021-04-02
"983","fascist","negative",1,2021-04-02
"984","favored","positive",1,2021-04-02
"985","feat","positive",1,2021-04-02
"986","fever","negative",1,2021-04-02
"987","fiasco","negative",1,2021-04-02
"988","fiction","negative",1,2021-04-02
"989","fictional","negative",1,2021-04-02
"990","filth","negative",1,2021-04-02
"991","finely","positive",1,2021-04-02
"992","flagging","negative",1,2021-04-02
"993","flare","negative",1,2021-04-02
"994","flawless","positive",1,2021-04-02
"995","flaws","negative",1,2021-04-02
"996","flourish","positive",1,2021-04-02
"997","fond","positive",1,2021-04-02
"998","forbidden","negative",1,2021-04-02
"999","forged","negative",1,2021-04-02
"1000","forsaken","negative",1,2021-04-02
"1001","freak","negative",1,2021-04-02
"1002","friction","negative",1,2021-04-02
"1003","frightening","negative",1,2021-04-02
"1004","frozen","negative",1,2021-04-02
"1005","fruitful","positive",1,2021-04-02
"1006","frustrating","negative",1,2021-04-02
"1007","furiously","negative",1,2021-04-02
"1008","fuss","negative",1,2021-04-02
"1009","geekier","positive",1,2021-04-02
"1010","genial","positive",1,2021-04-02
"1011","gimmicky","negative",1,2021-04-02
"1012","glitch","negative",1,2021-04-02
"1013","glitter","positive",1,2021-04-02
"1014","glorious","positive",1,2021-04-02
"1015","goodwill","positive",1,2021-04-02
"1016","goon","negative",1,2021-04-02
"1017","goood","positive",1,2021-04-02
"1018","gratitude","positive",1,2021-04-02
"1019","grief","negative",1,2021-04-02
"1020","guilty","negative",1,2021-04-02
"1021","gutsy","positive",1,2021-04-02
"1022","handy","positive",1,2021-04-02
"1023","happier","positive",1,2021-04-02
"1024","hardened","negative",1,2021-04-02
"1025","hassle","negative",1,2021-04-02
"1026","haste","negative",1,2021-04-02
"1027","headache","negative",1,2021-04-02
"1028","heal","positive",1,2021-04-02
"1029","heavenly","positive",1,2021-04-02
"1030","hectic","negative",1,2021-04-02
"1031","helpless","negative",1,2021-04-02
"1032","hero","positive",1,2021-04-02
"1033","hoard","negative",1,2021-04-02
"1034","hollow","negative",1,2021-04-02
"1035","homage","positive",1,2021-04-02
"1036","honored","positive",1,2021-04-02
"1037","hopeful","positive",1,2021-04-02
"1038","hopeless","negative",1,2021-04-02
"1039","hostile","negative",1,2021-04-02
"1040","hubris","negative",1,2021-04-02
"1041","hurts","negative",1,2021-04-02
"1042","hysteria","negative",1,2021-04-02
"1043","idiotic","negative",1,2021-04-02
"1044","idol","positive",1,2021-04-02
"1045","immature","negative",1,2021-04-02
"1046","immoral","negative",1,2021-04-02
"1047","impeccable","positive",1,2021-04-02
"1048","imposition","negative",1,2021-04-02
"1049","improves","positive",1,2021-04-02
"1050","improving","positive",1,2021-04-02
"1051","inaccurate","negative",1,2021-04-02
"1052","inactive","negative",1,2021-04-02
"1053","inappropriately","negative",1,2021-04-02
"1054","incomparable","negative",1,2021-04-02
"1055","indecision","negative",1,2021-04-02
"1056","indiscriminately","negative",1,2021-04-02
"1057","indistinguishable","negative",1,2021-04-02
"1058","ineffective","negative",1,2021-04-02
"1059","inefficiency","negative",1,2021-04-02
"1060","inevitably","negative",1,2021-04-02
"1061","inflated","negative",1,2021-04-02
"1062","influential","positive",1,2021-04-02
"1063","ingenuity","positive",1,2021-04-02
"1064","insanely","negative",1,2021-04-02
"1065","insecure","negative",1,2021-04-02
"1066","insightful","positive",1,2021-04-02
"1067","inspiring","positive",1,2021-04-02
"1068","insufferable","negative",1,2021-04-02
"1069","integrated","positive",1,2021-04-02
"1070","intelligent","positive",1,2021-04-02
"1071","intense","negative",1,2021-04-02
"1072","interference","negative",1,2021-04-02
"1073","interruptions","negative",1,2021-04-02
"1074","invalid","negative",1,2021-04-02
"1075","invalidate","negative",1,2021-04-02
"1076","invaluable","positive",1,2021-04-02
"1077","inventive","positive",1,2021-04-02
"1078","ironically","negative",1,2021-04-02
"1079","irony","negative",1,2021-04-02
"1080","irrational","negative",1,2021-04-02
"1081","irrelevant","negative",1,2021-04-02
"1082","irresistible","positive",1,2021-04-02
"1083","irreversible","negative",1,2021-04-02
"1084","itching","negative",1,2021-04-02
"1085","jam","negative",1,2021-04-02
"1086","jealous","negative",1,2021-04-02
"1087","jerk","negative",1,2021-04-02
"1088","joker","negative",1,2021-04-02
"1089","keen","positive",1,2021-04-02
"1090","killer","negative",1,2021-04-02
"1091","kindness","positive",1,2021-04-02
"1092","knife","negative",1,2021-04-02
"1093","knowledgeable","positive",1,2021-04-02
"1094","lackeys","negative",1,2021-04-02
"1095","lags","negative",1,2021-04-02
"1096","liberate","positive",1,2021-04-02
"1097","lighter","positive",1,2021-04-02
"1098","loot","negative",1,2021-04-02
"1099","lowly","negative",1,2021-04-02
"1100","loyal","positive",1,2021-04-02
"1101","ludicrous","negative",1,2021-04-02
"1102","madman","negative",1,2021-04-02
"1103","marvels","positive",1,2021-04-02
"1104","masters","positive",1,2021-04-02
"1105","meager","negative",1,2021-04-02
"1106","mediocre","negative",1,2021-04-02
"1107","memorable","positive",1,2021-04-02
"1108","menace","negative",1,2021-04-02
"1109","mercy","positive",1,2021-04-02
"1110","merry","positive",1,2021-04-02
"1111","miracles","positive",1,2021-04-02
"1112","mirage","negative",1,2021-04-02
"1113","misaligned","negative",1,2021-04-02
"1114","misconceptions","negative",1,2021-04-02
"1115","misery","negative",1,2021-04-02
"1116","misguided","negative",1,2021-04-02
"1117","misleading","negative",1,2021-04-02
"1118","mistakes","negative",1,2021-04-02
"1119","misunderstood","negative",1,2021-04-02
"1120","mock","negative",1,2021-04-02
"1121","mocked","negative",1,2021-04-02
"1122","moody","negative",1,2021-04-02
"1123","morons","negative",1,2021-04-02
"1124","motley","negative",1,2021-04-02
"1125","mundane","negative",1,2021-04-02
"1126","murky","negative",1,2021-04-02
"1127","mysterious","negative",1,2021-04-02
"1128","neat","positive",1,2021-04-02
"1129","nicest","positive",1,2021-04-02
"1130","nightmare","negative",1,2021-04-02
"1131","noisy","negative",1,2021-04-02
"1132","novelty","positive",1,2021-04-02
"1133","obese","negative",1,2021-04-02
"1134","objection","negative",1,2021-04-02
"1135","obliterate","negative",1,2021-04-02
"1136","obscene","negative",1,2021-04-02
"1137","obsolete","negative",1,2021-04-02
"1138","odd","negative",1,2021-04-02
"1139","offend","negative",1,2021-04-02
"1140","oppressive","negative",1,2021-04-02
"1141","orphan","negative",1,2021-04-02
"1142","outrageous","negative",1,2021-04-02
"1143","overlook","negative",1,2021-04-02
"1144","oversight","negative",1,2021-04-02
"1145","overstate","negative",1,2021-04-02
"1146","overthrow","negative",1,2021-04-02
"1147","pan","negative",1,2021-04-02
"1148","panicked","negative",1,2021-04-02
"1149","panicking","negative",1,2021-04-02
"1150","paradise","positive",1,2021-04-02
"1151","paradoxical","negative",1,2021-04-02
"1152","paramount","positive",1,2021-04-02
"1153","passionate","positive",1,2021-04-02
"1154","pathetic","negative",1,2021-04-02
"1155","payback","negative",1,2021-04-02
"1156","peculiarly","negative",1,2021-04-02
"1157","peeled","negative",1,2021-04-02
"1158","persecution","negative",1,2021-04-02
"1159","personalized","positive",1,2021-04-02
"1160","pervasive","negative",1,2021-04-02
"1161","pest","negative",1,2021-04-02
"1162","pinch","negative",1,2021-04-02
"1163","ploy","negative",1,2021-04-02
"1164","plunder","negative",1,2021-04-02
"1165","poised","positive",1,2021-04-02
"1166","politeness","positive",1,2021-04-02
"1167","poorest","negative",1,2021-04-02
"1168","poorly","negative",1,2021-04-02
"1169","posh","positive",1,2021-04-02
"1170","powerless","negative",1,2021-04-02
"1171","preferably","positive",1,2021-04-02
"1172","pretend","negative",1,2021-04-02
"1173","priceless","positive",1,2021-04-02
"1174","primitive","negative",1,2021-04-02
"1175","procrastination","negative",1,2021-04-02
"1176","propaganda","negative",1,2021-04-02
"1177","prosper","positive",1,2021-04-02
"1178","punch","negative",1,2021-04-02
"1179","punk","negative",1,2021-04-02
"1180","purposeful","positive",1,2021-04-02
"1181","qualify","positive",1,2021-04-02
"1182","questionable","negative",1,2021-04-02
"1183","quicker","positive",1,2021-04-02
"1184","racism","negative",1,2021-04-02
"1185","radical","negative",1,2021-04-02
"1186","raging","negative",1,2021-04-02
"1187","raked","negative",1,2021-04-02
"1188","rampant","negative",1,2021-04-02
"1189","rants","negative",1,2021-04-02
"1190","readily","positive",1,2021-04-02
"1191","rebellious","negative",1,2021-04-02
"1192","reckless","negative",1,2021-04-02
"1193","recommendation","positive",1,2021-04-02
"1194","redemption","positive",1,2021-04-02
"1195","redundancy","negative",1,2021-04-02
"1196","reform","positive",1,2021-04-02
"1197","refresh","positive",1,2021-04-02
"1198","refund","positive",1,2021-04-02
"1199","regrets","negative",1,2021-04-02
"1200","reject","negative",1,2021-04-02
"1201","rejecting","negative",1,2021-04-02
"1202","rejects","negative",1,2021-04-02
"1203","rejoice","positive",1,2021-04-02
"1204","rejoicing","positive",1,2021-04-02
"1205","reliably","positive",1,2021-04-02
"1206","relief","positive",1,2021-04-02
"1207","reluctant","negative",1,2021-04-02
"1208","renaissance","positive",1,2021-04-02
"1209","renewed","positive",1,2021-04-02
"1210","renown","positive",1,2021-04-02
"1211","repression","negative",1,2021-04-02
"1212","resilient","positive",1,2021-04-02
"1213","respectfully","positive",1,2021-04-02
"1214","restriction","negative",1,2021-04-02
"1215","retarded","negative",1,2021-04-02
"1216","retards","negative",1,2021-04-02
"1217","revelation","positive",1,2021-04-02
"1218","revolutionize","positive",1,2021-04-02
"1219","rewarding","positive",1,2021-04-02
"1220","rhetorical","negative",1,2021-04-02
"1221","ridiculously","negative",1,2021-04-02
"1222","rotten","negative",1,2021-04-02
"1223","rough","negative",1,2021-04-02
"1224","rumors","negative",1,2021-04-02
"1225","rut","negative",1,2021-04-02
"1226","ruthless","negative",1,2021-04-02
"1227","sarcasm","negative",1,2021-04-02
"1228","satisfied","positive",1,2021-04-02
"1229","saver","positive",1,2021-04-02
"1230","savior","positive",1,2021-04-02
"1231","scars","negative",1,2021-04-02
"1232","scrambling","negative",1,2021-04-02
"1233","scratch","negative",1,2021-04-02
"1234","scum","negative",1,2021-04-02
"1235","securely","positive",1,2021-04-02
"1236","selective","positive",1,2021-04-02
"1237","selfish","negative",1,2021-04-02
"1238","servitude","negative",1,2021-04-02
"1239","setbacks","negative",1,2021-04-02
"1240","severe","negative",1,2021-04-02
"1241","shake","negative",1,2021-04-02
"1242","shameful","negative",1,2021-04-02
"1243","shiny","positive",1,2021-04-02
"1244","shortage","negative",1,2021-04-02
"1245","siege","negative",1,2021-04-02
"1246","silent","positive",1,2021-04-02
"1247","simplified","positive",1,2021-04-02
"1248","skepticism","negative",1,2021-04-02
"1249","sketchy","negative",1,2021-04-02
"1250","slack","negative",1,2021-04-02
"1251","slap","negative",1,2021-04-02
"1252","slaughter","negative",1,2021-04-02
"1253","sloppy","negative",1,2021-04-02
"1254","smells","negative",1,2021-04-02
"1255","smiles","positive",1,2021-04-02
"1256","smoke","negative",1,2021-04-02
"1257","smoother","positive",1,2021-04-02
"1258","smoothly","positive",1,2021-04-02
"1259","sneak","negative",1,2021-04-02
"1260","sneaky","negative",1,2021-04-02
"1261","snub","negative",1,2021-04-02
"1262","sober","negative",1,2021-04-02
"1263","spewed","negative",1,2021-04-02
"1264","spirited","positive",1,2021-04-02
"1265","spite","negative",1,2021-04-02
"1266","split","negative",1,2021-04-02
"1267","spoiled","negative",1,2021-04-02
"1268","stagnation","negative",1,2021-04-02
"1269","stark","negative",1,2021-04-02
"1270","starkly","negative",1,2021-04-02
"1271","steals","negative",1,2021-04-02
"1272","steep","negative",1,2021-04-02
"1273","strange","negative",1,2021-04-02
"1274","strangely","negative",1,2021-04-02
"1275","stubborn","negative",1,2021-04-02
"1276","stumble","negative",1,2021-04-02
"1277","stunningly","positive",1,2021-04-02
"1278","succeeds","positive",1,2021-04-02
"1279","succes","positive",1,2021-04-02
"1280","successes","positive",1,2021-04-02
"1281","suffering","negative",1,2021-04-02
"1282","suicide","negative",1,2021-04-02
"1283","superb","positive",1,2021-04-02
"1284","superficial","negative",1,2021-04-02
"1285","superstition","negative",1,2021-04-02
"1286","supported","positive",1,2021-04-02
"1287","survivor","positive",1,2021-04-02
"1288","swindle","negative",1,2021-04-02
"1289","talented","positive",1,2021-04-02
"1290","talents","positive",1,2021-04-02
"1291","tank","negative",1,2021-04-02
"1292","tantrum","negative",1,2021-04-02
"1293","tease","negative",1,2021-04-02
"1294","tentative","negative",1,2021-04-02
"1295","terribly","negative",1,2021-04-02
"1296","terrorism","negative",1,2021-04-02
"1297","thoughtful","positive",1,2021-04-02
"1298","threatening","negative",1,2021-04-02
"1299","totalitarian","negative",1,2021-04-02
"1300","tragedy","negative",1,2021-04-02
"1301","trashy","negative",1,2021-04-02
"1302","trick","negative",1,2021-04-02
"1303","trusting","positive",1,2021-04-02
"1304","truthful","positive",1,2021-04-02
"1305","truthfully","positive",1,2021-04-02
"1306","twist","negative",1,2021-04-02
"1307","unable","negative",1,2021-04-02
"1308","unacceptable","negative",1,2021-04-02
"1309","uncomfortable","negative",1,2021-04-02
"1310","uncompromising","negative",1,2021-04-02
"1311","unconfirmed","negative",1,2021-04-02
"1312","unconstitutional","negative",1,2021-04-02
"1313","undisputed","positive",1,2021-04-02
"1314","unfamiliar","negative",1,2021-04-02
"1315","unfavorable","negative",1,2021-04-02
"1316","unfortunate","negative",1,2021-04-02
"1317","unlawfully","negative",1,2021-04-02
"1318","unmatched","positive",1,2021-04-02
"1319","unnoticed","negative",1,2021-04-02
"1320","unrealistic","negative",1,2021-04-02
"1321","unsteady","negative",1,2021-04-02
"1322","unsure","negative",1,2021-04-02
"1323","unsustainable","negative",1,2021-04-02
"1324","unwarranted","negative",1,2021-04-02
"1325","unwieldy","negative",1,2021-04-02
"1326","unwilling","negative",1,2021-04-02
"1327","uphold","positive",1,2021-04-02
"1328","upset","negative",1,2021-04-02
"1329","upsetting","negative",1,2021-04-02
"1330","usable","positive",1,2021-04-02
"1331","vague","negative",1,2021-04-02
"1332","vanity","negative",1,2021-04-02
"1333","vex","negative",1,2021-04-02
"1334","vibrant","positive",1,2021-04-02
"1335","vicious","negative",1,2021-04-02
"1336","vigilant","positive",1,2021-04-02
"1337","violently","negative",1,2021-04-02
"1338","visionary","positive",1,2021-04-02
"1339","vivid","positive",1,2021-04-02
"1340","vulnerable","negative",1,2021-04-02
"1341","wasteful","negative",1,2021-04-02
"1342","whoa","positive",1,2021-04-02
"1343","windfall","positive",1,2021-04-02
"1344","wonders","positive",1,2021-04-02
"1345","worrier","negative",1,2021-04-02
"1346","worrying","negative",1,2021-04-02
"1347","worthwhile","positive",1,2021-04-02
"1348","wretched","negative",1,2021-04-02
"1349","yay","positive",1,2021-04-02
"1350","zap","negative",1,2021-04-02
